kodi_projekti,viti_fiskal,vlera_planifikuar_fillestare,vlera_miratuar_aktuale,perfshin_tvsh,vlera_disbursuar,data_miratimit_buxhetit,data_rishikimit_fundit
PRJ-003461,2026,20013.6,20013.6,True,,2026-02-22 11:00:00,
PRJ-003462,2026,3410.23,3410.23,True,,2026-02-11 11:00:00,
PRJ-003463,2026,203281.68,203281.68,True,,2026-02-13 11:00:00,
PRJ-003464,2026,55987.2,55987.2,True,,2026-02-23 11:00:00,
PRJ-003465,2026,3455616.54,3455616.54,True,1666155.99,2026-02-15 11:00:00,
PRJ-003466,2026,311613.7,311613.7,True,,2026-01-17 11:00:00,
PRJ-003467,2026,,,,,,
PRJ-003468,2026,,,,,,
PRJ-003469,2026,1499880.0,1499880.0,True,521700.0,2026-01-04 09:00:00,
PRJ-003470,2026,1500000.0,1352524.48,True,,2026-02-13 14:30:00,2026-03-24 14:30:00
PRJ-003471,2026,2984004.0,2984004.0,True,184334.0,2026-01-01 08:00:00,
PRJ-003472,2026,226176000.0,226176000.0,True,46320840.0,2026-01-09 09:30:00,
PRJ-003473,2026,7783488.0,7783488.0,True,100000.0,2025-12-25 11:00:00,
PRJ-003474,2026,5185800.0,5185800.0,True,46420.0,2026-01-17 11:00:00,
PRJ-003475,2026,,,,,,
PRJ-003476,2026,,,,,,
PRJ-003477,2026,,,,,,
PRJ-003478,2026,9393000.0,9393000.0,True,980000.0,2026-01-13 12:00:00,
PRJ-003479,2026,23978172.0,23978172.0,True,103488.39,2026-01-15 09:00:00,
PRJ-003480,2026,19994832.0,17181794.93,True,226737.0,2026-01-10 09:00:00,2026-03-18 09:00:00
PRJ-003481,2026,103951999.2,103951999.2,True,4360199.99,2026-01-26 09:00:00,
PRJ-003482,2026,59978995.2,59978995.2,True,95950.0,2026-01-07 09:00:00,
PRJ-003483,2026,16116444.0,16116444.0,True,846000.0,2026-02-17 09:30:00,
PRJ-003484,2026,3998520.0,4314038.97,True,794000.0,2026-01-09 10:00:00,2026-03-18 10:00:00
PRJ-003485,2026,2370360.0,2114962.06,True,49700.01,2025-12-21 00:00:00,2026-03-18 00:00:00
PRJ-003486,2026,,,,,,
PRJ-003487,2026,4576891.2,4576891.2,True,1995000.0,2026-01-16 15:00:00,
PRJ-003488,2026,2295772.8,2295772.8,True,51500.0,2026-01-14 12:00:00,
PRJ-003489,2026,3982536.0,3982536.0,True,23606.0,2026-01-25 10:00:00,
PRJ-003490,2026,3500000.4,4315157.56,True,5990.0,2026-02-10 16:00:00,2026-03-18 16:00:00
PRJ-003491,2026,1983333.6,1983333.6,True,785000.0,2026-01-06 00:00:00,
PRJ-003492,2026,21499994.4,21499994.4,True,3622264.0,2026-01-18 10:00:00,
PRJ-003493,2026,5366400.0,5366400.0,True,406250.0,2026-02-08 11:00:00,
PRJ-003494,2026,8599992.0,10648279.33,True,648000.0,2026-01-08 10:00:00,2026-03-18 10:00:00
PRJ-003495,2026,158406270.32,158406270.32,True,1258200.0,2026-01-02 11:00:00,
PRJ-003496,2026,21799081.2,21799081.2,True,249200.0,2025-12-30 08:00:00,
PRJ-003497,2026,7800000.0,7800000.0,True,79451.54000000001,2026-02-07 14:10:00,
PRJ-003498,2026,,,,,,
PRJ-003499,2026,,,,,,
PRJ-003500,2026,8688000.0,8688000.0,True,99708.0,2025-12-29 08:00:00,
PRJ-003501,2026,6993199.2,7163980.46,True,0.0,2026-01-08 10:00:00,2026-03-17 10:00:00
PRJ-003502,2026,2737851.6,2737851.6,True,219800.0,2026-01-20 09:30:00,
PRJ-003503,2026,804000.0,724146.54,True,,2026-02-03 09:30:00,2026-03-17 09:30:00
PRJ-003504,2026,152360.4,187412.06,True,,2026-01-29 09:30:00,2026-03-17 09:30:00
PRJ-003505,2026,8899212.0,8899212.0,True,28600.0,2026-01-24 09:30:00,
PRJ-003506,2026,5205000.0,5205000.0,True,241300.0,2026-01-18 09:30:00,
PRJ-003507,2026,2079999.6,2079999.6,True,160000.0,2026-02-04 08:00:00,
PRJ-003508,2026,6987000.0,5960930.24,True,84774.03,2026-01-25 08:30:00,2026-03-17 08:30:00
PRJ-003509,2026,3379320.0,3573362.21,True,166666.5,2026-02-04 09:00:00,2026-03-17 09:00:00
PRJ-003510,2026,4003277.56,4003277.56,True,98000.0,2026-02-13 08:00:00,
PRJ-003511,2026,10573599.6,10573599.6,True,24500.0,2026-01-18 10:00:00,
PRJ-003512,2026,29000000.4,29000000.4,True,8108577.09,2026-01-27 09:00:00,
PRJ-003513,2026,,,,,,
PRJ-003514,2026,4999999.2,4999999.2,True,30000.0,2025-12-29 08:00:00,
PRJ-003515,2026,4197880.0,4197880.0,True,328400.0,2026-02-07 08:00:00,
PRJ-003516,2026,2059200.0,2535668.28,True,211612.39,2026-01-14 08:00:00,2026-03-16 08:00:00
PRJ-003517,2026,1998648.0,1998648.0,True,895000.0,2026-02-06 08:00:00,
PRJ-003518,2026,14879400.0,14879400.0,True,199980.0,2025-12-27 10:00:00,
PRJ-003519,2026,74469600.0,83754900.35,True,544500.0,2026-01-22 08:30:00,2026-02-20 08:30:00
PRJ-003520,2026,301549200.0,301549200.0,True,797500.01,2026-01-30 08:30:00,
PRJ-003521,2026,227079600.0,197483455.15,True,505000.0,2026-01-09 08:30:00,2026-03-16 08:30:00
PRJ-003522,2026,676500.0,676500.0,True,,2025-12-17 08:00:00,
PRJ-003523,2026,4023738.72,4946915.61,True,802888.76,2026-02-01 08:00:00,2026-03-16 08:00:00
PRJ-003524,2026,3347238.72,3347238.72,True,308740.0,2025-12-29 08:00:00,
PRJ-003525,2026,12349324.8,13868146.53,True,1180000.0,2025-12-17 10:00:00,2026-03-16 10:00:00
PRJ-003526,2026,37337463.6,37337463.6,True,77000.0,2026-01-07 10:00:00,
PRJ-003527,2026,50160000.0,50160000.0,True,333329.0,2026-01-17 14:00:00,
PRJ-003528,2026,,,,,,
PRJ-003529,2026,32333644.13,32333644.13,True,21410.26,2026-02-03 00:00:00,
PRJ-003530,2026,2088000.0,2088000.0,True,55319.95,2026-02-11 08:00:00,
PRJ-003531,2026,7179104.4,7179104.4,True,99870.0,2026-01-08 09:00:00,
PRJ-003532,2026,8157111.73,7127494.9,True,467890.0,2025-12-31 12:00:00,2026-01-22 12:00:00
PRJ-003533,2026,80650401.2,80650401.2,True,243700.0,2026-01-05 09:30:00,
PRJ-003534,2026,3799464.0,3799464.0,True,72900.0,2026-01-15 12:00:00,
PRJ-003535,2026,8175096.0,7155732.0,True,1000000.0,2026-02-05 12:00:00,2026-03-12 12:00:00
PRJ-003536,2026,15388650.0,15388650.0,True,81666.0,2025-12-27 09:30:00,
PRJ-003537,2026,22000000.8,25923405.06,True,29820.0,2025-12-26 08:00:00,2026-01-21 08:00:00
PRJ-003538,2026,1296000.0,1296000.0,True,43333.0,2025-12-13 09:00:00,
PRJ-003539,2026,3115002.0,3068468.3,True,819000.0,2026-01-30 09:00:00,2026-03-12 09:00:00
PRJ-003540,2026,12218661.0,12218661.0,True,240500.0,2026-02-09 10:00:00,
PRJ-003541,2026,13299993.0,13299993.0,True,88027.0,2025-12-17 10:00:00,
PRJ-003542,2026,1081332.0,1081332.0,True,,2025-12-18 10:00:00,
PRJ-003543,2026,55067786.76,55067786.76,True,16023700.0,2026-02-05 11:00:00,
PRJ-003544,2026,,,,,,
PRJ-003545,2026,6140996.4,6140996.4,True,50000.0,2026-01-07 09:00:00,
PRJ-003546,2026,3953400.0,3745196.37,True,98333.3,2025-12-21 09:00:00,2026-02-23 09:00:00
PRJ-003547,2026,21695826.0,21695826.0,True,500000.0,2026-01-13 16:00:00,
PRJ-003548,2026,13545960.0,13545960.0,True,99024.94,2026-01-28 09:00:00,
PRJ-003549,2026,418500.0,418500.0,True,,2026-01-05 11:00:00,
PRJ-003550,2026,10785000.0,12377619.82,True,77234.43,2026-02-03 11:00:00,2026-03-11 11:00:00
PRJ-003551,2026,355500.0,355500.0,True,,2025-12-12 11:00:00,
PRJ-003552,2026,14733000.0,14733000.0,True,23500.0,2025-12-29 11:00:00,
PRJ-003553,2026,14400000.0,17368328.07,True,38900.0,2026-01-30 10:00:00,2026-03-11 10:00:00
PRJ-003554,2026,3613320.0,3613320.0,True,11600.0,2026-02-03 10:00:00,
PRJ-003555,2026,765000.0,765000.0,True,,2025-12-20 08:30:00,
PRJ-003556,2026,622200.0,622200.0,True,,2026-01-12 08:30:00,
PRJ-003557,2026,1754400.0,1754400.0,True,99.71,2026-01-15 08:30:00,
PRJ-003558,2026,367200.0,367200.0,True,,2026-01-26 08:30:00,
PRJ-003559,2026,3347199.6,3347199.6,True,398989.0,2026-01-19 09:00:00,
PRJ-003560,2026,,,,,,
PRJ-003561,2026,5255520.0,5945484.0,True,389000.0,2026-01-29 09:00:00,2026-03-06 09:00:00
PRJ-003562,2026,11919308.0,11919308.0,True,89000.0,2026-01-11 09:00:00,
PRJ-003563,2026,3131760.0,3131760.0,True,238900.0,2025-12-28 08:30:00,
PRJ-003564,2026,1875784.55,1875784.55,True,80000.0,2026-01-09 10:00:00,
PRJ-003565,2026,1455955.55,1455955.55,True,220000.0,2025-12-22 10:00:00,
PRJ-003566,2026,5496600.0,4678765.26,True,500000.0,2026-01-05 10:00:00,2026-03-10 10:00:00
PRJ-003567,2026,12347263.2,12347263.2,True,326900.0,2026-01-29 10:00:00,
PRJ-003568,2026,4944211.2,4944211.2,True,98000.0,2025-12-29 12:00:00,
PRJ-003569,2026,19160000.0,23423314.94,True,200000.0,2026-01-08 08:00:00,2026-03-10 08:00:00
PRJ-003570,2026,51786000.0,51786000.0,True,41510.58,2026-01-22 09:00:00,
PRJ-003571,2026,,,,,,
PRJ-003572,2026,,,,,,
PRJ-003573,2026,,,,,,
PRJ-003574,2026,3462000.0,3462000.0,True,81083.34,2026-01-16 10:00:00,
PRJ-003575,2026,3360000.0,3360000.0,True,100000.0,2026-01-05 10:00:00,
PRJ-003576,2026,68998050.0,68998050.0,True,14333.0,2026-01-23 11:00:00,
PRJ-003577,2026,3231650.4,3231650.4,True,29175.28,2025-12-25 10:00:00,
PRJ-003578,2026,213357050.4,213357050.4,True,950000.0,2026-01-10 10:00:00,
PRJ-003579,2026,210125400.0,210125400.0,True,344200.0,2025-12-27 10:00:00,
PRJ-003580,2026,,,,,,
PRJ-003581,2026,11781200.4,11045841.54,True,,2025-12-29 10:00:00,2026-03-09 10:00:00
PRJ-003582,2026,1346814.8,1346814.8,True,135000.0,2026-02-05 10:00:00,
PRJ-003583,2026,,,,,,
PRJ-003584,2026,159270832.45,150957013.47,True,267000.0,2026-01-22 10:00:00,2026-03-09 10:00:00
PRJ-003585,2026,,,,,,
PRJ-003586,2026,,,,,,
PRJ-003587,2026,,,,,,
PRJ-003588,2026,204298.8,204298.8,True,,2026-02-07 08:30:00,
PRJ-003589,2026,1715109.3,2018348.61,True,549000.0,2026-01-13 08:30:00,2026-03-08 08:30:00
PRJ-003590,2026,1181992.2,1181992.2,True,,2025-12-31 08:30:00,
PRJ-003591,2026,4690489.2,5268744.22,True,1286.24,2025-12-17 08:30:00,2026-03-08 08:30:00
PRJ-003592,2026,1589088.9,1589088.9,True,318750.0,2026-01-04 08:30:00,
PRJ-003593,2026,17199999.6,17199999.6,True,8179900.0,2026-02-04 09:00:00,
PRJ-003594,2026,4064760.0,4064760.0,True,24558.33,2025-12-20 09:00:00,
PRJ-003595,2026,24759997.2,24759997.2,True,211750.0,2026-01-08 09:00:00,
PRJ-003596,2026,2327452.8,2327452.8,True,155000.0,2026-01-23 09:30:00,
PRJ-003597,2026,7962484.8,7962484.8,True,58333.33,2025-12-27 09:30:00,
PRJ-003598,2026,5635032.0,5957921.28,True,812200.0,2026-02-03 09:30:00,2026-03-05 09:30:00
PRJ-003599,2026,1848000.0,1848000.0,True,496831.0,2025-12-26 08:30:00,
PRJ-003600,2026,5425110.0,5425110.0,True,,2025-12-07 08:00:00,
PRJ-003601,2026,4800000.0,4800000.0,True,388500.0,2025-12-31 08:00:00,
PRJ-003602,2026,7788000.0,7788000.0,True,980000.0,2026-01-07 08:30:00,
PRJ-003603,2026,,,,,,
PRJ-003604,2026,3455616.54,3455616.54,True,825000.0,2026-01-17 08:00:00,
PRJ-003605,2026,3501420.0,3501420.0,True,738000.0,2026-01-24 13:45:00,
PRJ-003606,2026,3979662.0,3979662.0,True,1506000.0,2026-01-22 10:00:00,
PRJ-003607,2026,1498800.0,1498800.0,True,,2025-12-09 10:00:00,
PRJ-003608,2026,1088320000.0,1088320000.0,True,490500.0,2026-02-04 08:30:00,
PRJ-003609,2026,23985478.8,23985478.8,True,300000.0,2025-12-24 09:00:00,
PRJ-003610,2026,,,,,,
PRJ-003611,2026,1704810.72,1636521.52,True,100000.0,2026-01-02 10:00:00,2026-03-04 10:00:00
PRJ-003612,2026,,,,,,
PRJ-003613,2026,2416220.4,2416220.4,True,,2026-01-22 09:00:00,
PRJ-003614,2026,179926579.2,181441935.44,True,43333.33,2026-01-02 09:00:00,2026-03-04 09:00:00
PRJ-003615,2026,,,,,,
PRJ-003616,2026,,,,,,
PRJ-003617,2026,1599960.0,1599960.0,True,905000.0,2025-12-19 09:00:00,
PRJ-003618,2026,65504162.4,65504162.4,True,38923000.0,2025-12-07 10:00:00,
PRJ-003619,2026,27840000.0,27840000.0,True,30000.0,2025-12-16 14:00:00,
PRJ-003620,2026,106319742.95,106319742.95,True,680000.0,2025-12-24 10:00:00,
PRJ-003621,2026,,,,,,
PRJ-003622,2026,,,,,,
PRJ-003623,2026,,,,,,
PRJ-003624,2026,5565072.55,6725156.22,True,185000.0,2026-01-22 09:00:00,2026-03-02 09:00:00
PRJ-003625,2026,7193680.0,7193680.0,True,91800.0,2025-12-15 08:00:00,
PRJ-003626,2026,2499999.6,2194406.16,True,37500.0,2025-12-25 09:00:00,2026-02-24 09:00:00
PRJ-003627,2026,,,,,,
PRJ-003628,2026,11997402.0,11997402.0,True,969999.99,2026-01-15 10:00:00,
PRJ-003629,2026,3240130.32,3240130.32,True,91042.0,2025-12-16 10:00:00,
PRJ-003630,2026,12999996.0,12999996.0,True,840000.0,2025-12-15 08:00:00,
PRJ-003631,2026,,,,,,
PRJ-003632,2026,201968361.54,185490913.42,True,574600.01,2025-12-14 00:00:00,2026-03-01 00:00:00
PRJ-003633,2026,59976891.6,59976891.6,True,1198273.92,2025-12-14 08:00:00,
PRJ-003634,2026,10573599.6,10573599.6,True,0.0,2026-01-30 10:00:00,
PRJ-003635,2026,,,,,,
PRJ-003636,2026,,,,,,
PRJ-003637,2026,,,,,,
PRJ-003638,2026,6936938.89,6067121.41,True,39666.0,2025-12-03 09:00:00,2026-02-12 09:00:00
PRJ-003639,2026,1910928.0,1910928.0,True,100000.0,2026-01-11 09:00:00,
PRJ-003640,2026,4318800.0,4500858.1,True,576000.0,2026-01-10 08:30:00,2026-02-26 08:30:00
PRJ-003641,2026,,,,,,
PRJ-003642,2026,5996400.0,6318459.63,True,0.0,2025-12-20 11:00:00,2026-01-25 11:00:00
PRJ-003643,2026,3596824.0,3596824.0,True,24901.0,2026-01-04 08:00:00,
PRJ-003644,2026,1812375.6,1812375.6,True,154000.0,2026-01-18 08:00:00,
PRJ-003645,2026,1490400.0,1490400.0,True,1109240.0,2026-01-04 12:00:00,
PRJ-003646,2026,,,,,,
PRJ-003647,2026,7933256.77,9196014.08,True,130852.84,2025-12-18 10:00:00,2026-02-11 10:00:00
PRJ-003648,2026,16053200.4,16053200.4,True,81000.0,2025-12-24 11:30:00,
PRJ-003649,2026,47288918.4,47288918.4,True,70800.0,2025-12-27 09:00:00,
PRJ-003650,2026,59288918.4,68637672.88,True,,2025-12-03 09:00:00,2026-02-26 09:00:00
PRJ-003651,2026,12000000.0,14062404.15,True,98206.0,2026-01-20 09:00:00,2026-02-26 09:00:00
PRJ-003652,2026,,,,,,
PRJ-003653,2026,,,,,,
PRJ-003654,2026,,,,,,
PRJ-003655,2026,4459200.0,4459200.0,True,1861400.0,2025-12-20 08:00:00,
PRJ-003656,2026,14520000.0,14520000.0,True,570000.0,2025-12-08 08:00:00,
PRJ-003657,2026,10060800.0,10060800.0,True,,2025-12-24 08:00:00,
PRJ-003658,2026,55590142.8,55590142.8,True,2120500.0,2026-01-03 13:00:00,
PRJ-003659,2026,188528856.17,188528856.17,True,178300.0,2025-12-11 08:30:00,
PRJ-003660,2026,2999698.8,2999698.8,True,100000.0,2026-01-22 12:00:00,
PRJ-003661,2026,3989088.0,3989088.0,True,1666.6699999999998,2025-12-26 09:00:00,
PRJ-003662,2026,3142220.4,3142220.4,True,149000.0,2025-12-16 09:00:00,
PRJ-003663,2026,8166996.0,8166996.0,True,99500.0,2026-01-18 08:00:00,
PRJ-003664,2026,4036810.8,4036810.8,True,,2025-12-08 08:00:00,
PRJ-003665,2026,4188000.0,4188000.0,True,11880.0,2025-12-09 13:00:00,
PRJ-003666,2026,19609347.2,23710533.21,True,0.0,2025-12-29 08:00:00,2026-02-18 08:00:00
PRJ-003667,2026,14101776.0,14101776.0,True,4386000.0,2026-01-04 08:00:00,
PRJ-003668,2026,22362998.4,22348371.03,True,6979.0,2025-11-29 08:00:00,2026-02-24 08:00:00
PRJ-003669,2026,8261222.4,7664596.45,True,28335.0,2025-12-11 08:00:00,2026-01-25 08:00:00
PRJ-003670,2026,,,,,,
PRJ-003671,2026,,,,,,
PRJ-003672,2026,,,,,,
PRJ-003673,2026,,,,,,
PRJ-003674,2026,,,,,,
PRJ-003675,2026,,,,,,
PRJ-003676,2026,,,,,,
PRJ-003677,2026,,,,,,
PRJ-003678,2026,3199588.8,3199588.8,True,0.0,2025-12-24 11:00:00,
PRJ-003679,2026,2981788.8,2981788.8,True,266599.99,2025-12-14 11:00:00,
PRJ-003680,2026,5999124.0,5999124.0,True,998580.0,2025-12-19 13:00:00,
PRJ-003681,2026,1974600.0,1974600.0,True,91500.0,2025-12-09 09:00:00,
PRJ-003682,2026,1209381.6,1209381.6,True,486000.0,2025-12-30 14:00:00,
PRJ-003683,2026,,,,,,
PRJ-003684,2026,1599504.0,1599504.0,True,37220.0,2025-12-02 11:00:00,
PRJ-003685,2026,9985080.0,9985080.0,True,3239865.5,2025-12-03 11:00:00,
PRJ-003686,2026,50005689.6,50005689.6,True,400000.0,2026-01-14 08:00:00,
PRJ-003687,2026,25401.6,25401.6,True,,2026-01-06 08:30:00,
PRJ-003688,2026,279828.0,279828.0,True,,2026-01-11 08:30:00,
PRJ-003689,2026,404022.0,404022.0,True,,2025-12-24 08:30:00,
PRJ-003690,2026,9711332.76,9711332.76,True,30000.0,2026-01-05 08:30:00,
PRJ-003691,2026,,,,,,
PRJ-003692,2026,,,,,,
PRJ-003693,2026,5568000.0,6295911.53,True,,2025-12-26 08:00:00,2026-02-22 08:00:00
PRJ-003694,2026,5729503.2,6298151.21,True,857000.0,2025-12-23 11:00:00,2026-02-22 11:00:00
PRJ-003695,2026,14400000.0,13368571.51,True,509793.7,2026-01-14 10:00:00,2026-02-22 10:00:00
PRJ-003696,2026,13257700.01,13257700.01,True,210000.0,2025-12-28 08:00:00,
PRJ-003697,2026,15720500.0,15720500.0,True,97500.0,2026-01-24 08:00:00,
PRJ-003698,2026,2462800.0,2462800.0,True,14000.01,2025-12-14 08:00:00,
PRJ-003699,2026,3342000.0,3342000.0,True,981200.0,2025-12-01 10:00:00,
PRJ-003700,2026,,,,,,
PRJ-003701,2026,,,,,,
PRJ-003702,2026,11999923.2,11999923.2,True,49000.0,2025-12-13 08:00:00,
PRJ-003703,2026,,,,,,
PRJ-003704,2026,,,,,,
PRJ-003705,2026,11995006.8,11272869.25,True,66596.01,2026-01-16 08:00:00,2026-02-19 08:00:00
PRJ-003706,2026,9600000.0,9600000.0,True,84972.5,2025-12-24 11:30:00,
PRJ-003707,2026,7857636.97,7857636.97,True,62500.0,2025-12-01 08:30:00,
PRJ-003708,2026,,,,,,
PRJ-003709,2026,54972000.0,59068831.91,True,66666.67,2025-12-12 09:30:00,2026-02-19 09:30:00
PRJ-003710,2026,,,,,,
PRJ-003711,2026,2354415.6,2354415.6,True,27500.0,2026-01-09 09:00:00,
PRJ-003712,2026,4292511.6,4292511.6,True,43200.0,2025-12-02 09:00:00,
PRJ-003713,2026,1938096.0,1938096.0,True,110834.12,2026-01-13 09:00:00,
PRJ-003714,2026,1648267.2,1772820.51,True,208000.0,2026-01-20 12:00:00,2026-02-18 12:00:00
PRJ-003715,2026,9493600.0,11816225.92,True,483291.31000000006,2026-01-18 09:30:00,2026-02-18 09:30:00
PRJ-003716,2026,3600000.0,3600000.0,True,2149890.0,2026-01-01 09:00:00,
PRJ-003717,2026,6000000.0,6000000.0,True,26000.0,2025-12-17 09:00:00,
PRJ-003718,2026,2400000.0,2400000.0,True,380000.0,2025-12-19 09:00:00,
PRJ-003719,2026,,,,,,
PRJ-003720,2026,8919676.8,8919676.8,True,99999.99,2026-01-19 09:00:00,
PRJ-003721,2026,958344.0,958344.0,True,,2025-11-25 09:00:00,
PRJ-003722,2026,240480.0,240480.0,True,,2026-01-19 09:00:00,
PRJ-003723,2026,2280000.0,2280000.0,True,99970.0,2026-01-14 09:00:00,
PRJ-003724,2026,1918440.0,1918440.0,True,62000.0,2025-12-28 09:00:00,
PRJ-003725,2026,7079832.0,7079832.0,True,50000.0,2025-11-21 09:00:00,
PRJ-003726,2026,7401600.0,7401600.0,True,,2025-12-20 09:00:00,
PRJ-003727,2026,6192000.0,6192000.0,True,245000.0,2025-12-11 09:00:00,
PRJ-003728,2026,4211136.0,4735281.53,True,428088.0,2025-12-28 09:00:00,2026-02-16 09:00:00
PRJ-003729,2026,1166400.0,1166400.0,True,,2025-12-13 09:00:00,
PRJ-003730,2026,2292000.0,2292000.0,True,0.0,2025-12-16 09:00:00,
PRJ-003731,2026,1578240.0,1532336.71,True,120000.0,2026-01-09 09:00:00,2026-02-18 09:00:00
PRJ-003732,2026,54339422.4,54339422.4,True,1000.0,2026-01-11 09:00:00,
PRJ-003733,2026,3312000.0,3312000.0,True,98750.0,2025-12-22 09:00:00,
PRJ-003734,2026,164865600.0,164865600.0,True,22083104.0,2025-12-23 08:00:00,
PRJ-003735,2026,1520000.4,1520000.4,True,24000.0,2026-01-05 10:00:00,
PRJ-003736,2026,45890000.4,39561305.14,True,43512.34,2025-12-06 10:00:00,2026-02-18 10:00:00
PRJ-003737,2026,44370000.0,44370000.0,True,2460000.0,2025-11-23 10:00:00,
PRJ-003738,2026,31469764.0,33787832.35,True,26800.0,2025-12-04 08:00:00,2026-01-18 08:00:00
PRJ-003739,2026,,,,,,
PRJ-003740,2026,5255199.6,4991480.66,True,695000.0,2025-11-28 11:00:00,2025-12-26 11:00:00
PRJ-003741,2026,4499640.0,4499640.0,True,281501.95,2025-12-18 11:00:00,
PRJ-003742,2026,219000.0,219000.0,True,,2025-12-16 09:00:00,
PRJ-003743,2026,1284000.0,1284000.0,True,290000.0,2025-11-23 09:00:00,
PRJ-003744,2026,1065000.0,1065000.0,True,,2026-01-01 09:00:00,
PRJ-003745,2026,3606663.6,4139416.52,True,144600.0,2026-01-19 08:00:00,2026-02-17 08:00:00
PRJ-003746,2026,2941380.0,2941380.0,True,90000.0,2025-12-29 09:00:00,
PRJ-003747,2026,1498800.0,1498800.0,True,149900.0,2026-01-08 15:00:00,
PRJ-003748,2026,4991968.8,4991968.8,True,155000.0,2025-12-11 08:00:00,
PRJ-003749,2026,52416000.0,52416000.0,True,130000.0,2025-12-13 15:00:00,
PRJ-003750,2026,,,,,,
PRJ-003751,2026,203996367.43,203996367.43,True,525000.0,2025-12-30 08:30:00,
PRJ-003752,2026,932407.2,932407.2,True,,2026-01-14 08:30:00,
PRJ-003753,2026,290511117.43,331139836.75,True,32661.66,2026-01-03 08:30:00,2026-02-16 08:30:00
PRJ-003754,2026,85582342.8,85582342.8,True,22500000.0,2026-01-04 08:30:00,
PRJ-003755,2026,88969180.06,88969180.06,True,4887100.0,2025-11-24 08:30:00,
PRJ-003756,2026,72105999.6,72105999.6,True,98383.0,2025-12-01 11:00:00,
PRJ-003757,2026,45896812.92,45896812.92,True,648000.0,2025-12-23 11:00:00,
PRJ-003758,2026,1307931.6,1307931.6,True,0.0,2025-11-24 08:30:00,
PRJ-003759,2026,1059421.8,1059421.8,True,,2025-12-07 08:30:00,
PRJ-003760,2026,835270.0,835270.0,True,,2025-12-20 08:30:00,
PRJ-003761,2026,865562.53,924707.87,True,,2025-12-30 08:30:00,2026-02-15 08:30:00
PRJ-003762,2026,5416499.92,6109834.72,True,0.0,2026-01-15 08:30:00,2026-02-15 08:30:00
PRJ-003763,2026,1348313.99,1587280.11,True,6490.0,2025-12-18 08:30:00,2026-02-14 08:30:00
PRJ-003764,2026,2250000.0,2358904.29,True,56271.79,2025-12-14 08:00:00,2026-01-30 08:00:00
PRJ-003765,2026,170064317.93,202852903.26,True,8260660.0,2025-11-25 08:30:00,2026-02-15 08:30:00
PRJ-003766,2026,,,,,,
PRJ-003767,2026,,,,,,
PRJ-003768,2026,3999999.6,3999999.6,True,99500.0,2025-12-14 13:30:00,
PRJ-003769,2026,11731599.6,11731599.6,True,599999.0,2026-01-11 10:00:00,
PRJ-003770,2026,17472000.0,17472000.0,True,100000.0,2025-11-22 08:00:00,
PRJ-003771,2026,71629052.6,71629052.6,True,18323.01,2025-11-17 09:00:00,
PRJ-003772,2026,53686131.74,49109176.2,True,100000.0,2026-01-13 08:00:00,2026-02-12 08:00:00
PRJ-003773,2026,37448400.0,37448400.0,True,100000.0,2025-11-16 09:00:00,
PRJ-003774,2026,20736000.0,20736000.0,True,537000.0,2025-12-08 08:00:00,
PRJ-003775,2026,49351680.0,49351680.0,True,15000.0,2025-12-29 08:00:00,
PRJ-003776,2026,28615680.0,28615680.0,True,66999.99,2025-11-17 08:00:00,
PRJ-003777,2026,718975.2,718975.2,True,,2025-11-26 11:00:00,
PRJ-003778,2026,17995488.0,17995488.0,True,923940.0,2025-12-08 11:00:00,
PRJ-003779,2026,50440978.96,50440978.96,True,3201400.0,2025-12-13 11:00:00,
PRJ-003780,2026,35977488.0,35977488.0,True,22420.0,2025-12-23 09:00:00,
PRJ-003781,2026,261425711.78,261425711.78,True,8298778.42,2025-12-11 08:00:00,
PRJ-003782,2026,4336939.92,4336939.92,True,470000.0,2025-12-24 11:00:00,
PRJ-003783,2026,12000000.0,12000000.0,True,246240.0,2025-12-01 11:00:00,
PRJ-003784,2026,7663060.08,7663060.08,True,81.42,2026-01-07 11:00:00,
PRJ-003785,2026,78000000.0,78000000.0,True,420000.0,2025-12-23 09:00:00,
PRJ-003786,2026,,,,,,
PRJ-003787,2026,3000000.0,3000000.0,True,1659200.0,2025-12-16 13:00:00,
PRJ-003788,2026,3917304.0,3917304.0,True,169540.0,2025-11-16 11:00:00,
PRJ-003789,2026,7409232.0,7434248.18,True,464698.27,2025-12-16 11:00:00,2026-02-11 11:00:00
PRJ-003790,2026,3491928.0,3491928.0,True,,2026-01-13 11:00:00,
PRJ-003791,2026,8265600.0,8265600.0,True,98000.0,2025-12-07 09:00:00,
PRJ-003792,2026,27103680.0,27103680.0,True,26829.67,2025-12-24 09:00:00,
PRJ-003793,2026,18838080.0,18838080.0,True,429743.79,2025-12-26 09:00:00,
PRJ-003794,2026,,,,,,
PRJ-003795,2026,124217640.78,124217640.78,True,83000.0,2025-12-10 08:30:00,
PRJ-003796,2026,129171650.23,129171650.23,True,378800.0,2026-01-12 08:30:00,
PRJ-003797,2026,,,,,,
PRJ-003798,2026,,,,,,
PRJ-003799,2026,4632480.0,4632480.0,True,216000.0,2025-12-17 08:00:00,
PRJ-003800,2026,28687257.6,30482761.63,True,,2025-11-18 09:00:00,2026-02-10 09:00:00
PRJ-003801,2026,87208185.6,78994697.74,True,997500.0,2025-12-27 09:00:00,2026-02-10 09:00:00
